doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi
10.6084/m9.figshare.c.7450813,figshare.ars,2024,article,Children’s and adolescents’ views of health and mental health concepts - A qualitative group interview study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7450813.v1,figshare.ars,2024,article,Children’s and adolescents’ views of health and mental health concepts - A qualitative group interview study,figshare,0,1,0,1,0
10.6084/m9.figshare.27093482,figshare.ars,2024,article-journal,Additional file 1 of Valued technical and non-technical skills among disaster responders: a cross sectional study of disaster responders involved in the earthquake in Türkiye and Syria January 2023,figshare,0,1,0,1,0
10.6084/m9.figshare.27093482.v1,figshare.ars,2024,article-journal,Additional file 1 of Valued technical and non-technical skills among disaster responders: a cross sectional study of disaster responders involved in the earthquake in Türkiye and Syria January 2023,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7463492,figshare.ars,2024,article,Valued technical and non-technical skills among disaster responders: a cross sectional study of disaster responders involved in the earthquake in Türkiye and Syria January 2023,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7463492.v1,figshare.ars,2024,article,Valued technical and non-technical skills among disaster responders: a cross sectional study of disaster responders involved in the earthquake in Türkiye and Syria January 2023,figshare,0,1,0,1,0
10.5281/zenodo.12684730,cern.zenodo,2024,article-journal,Cumulative impacts of climate change and oil pollution on Arctic copepods,Zenodo,0,1,0,0,1
10.5281/zenodo.12684731,cern.zenodo,2024,article-journal,Cumulative impacts of climate change and oil pollution on Arctic copepods,Zenodo,0,1,0,1,0
10.5281/zenodo.13865754,cern.zenodo,2024,dataset,THÖR-MAGNI: A Large-scale Indoor Motion Capture Recording of Human Movement and Interaction,Zenodo,0,1,1,1,0
10.6084/m9.figshare.c.7476168,figshare.ars,2024,article,“To exercise sustainably” – Patients’ experiences of compulsive exercise in eating disorders and the Compulsive Exercise Activity Therapy (LEAP) as a treatment: a qualitative interview study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7476168.v1,figshare.ars,2024,article,“To exercise sustainably” – Patients’ experiences of compulsive exercise in eating disorders and the Compulsive Exercise Activity Therapy (LEAP) as a treatment: a qualitative interview study,figshare,0,1,0,1,0
10.6084/m9.figshare.27149778,figshare.ars,2024,article-journal,Additional file 1 of “To exercise sustainably” – Patients’ experiences of compulsive exercise in eating disorders and the Compulsive Exercise Activity Therapy (LEAP) as a treatment: a qualitative interview study,figshare,0,1,0,1,0
10.6084/m9.figshare.27149778.v1,figshare.ars,2024,article-journal,Additional file 1 of “To exercise sustainably” – Patients’ experiences of compulsive exercise in eating disorders and the Compulsive Exercise Activity Therapy (LEAP) as a treatment: a qualitative interview study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7476232,figshare.ars,2024,article,Superior long-term patency of no-touch vein graft compared to conventional vein grafts in over 1500 consecutive patients,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7476232.v1,figshare.ars,2024,article,Superior long-term patency of no-touch vein graft compared to conventional vein grafts in over 1500 consecutive patients,figshare,0,1,0,1,0
10.6084/m9.figshare.27149926,figshare.ars,2024,article-journal,Additional file 1 of Superior long-term patency of no-touch vein graft compared to conventional vein grafts in over 1500 consecutive patients,figshare,0,1,0,1,0
10.6084/m9.figshare.27149926.v1,figshare.ars,2024,article-journal,Additional file 1 of Superior long-term patency of no-touch vein graft compared to conventional vein grafts in over 1500 consecutive patients,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7499117,figshare.ars,2024,article,Self-care strategies used by disaster responders after the 2023 earthquake in Turkey and Syria: a mixed methods study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7499117.v1,figshare.ars,2024,article,Self-care strategies used by disaster responders after the 2023 earthquake in Turkey and Syria: a mixed methods study,figshare,0,1,0,1,0
10.6084/m9.figshare.27253382,figshare.ars,2024,article-journal,Additional file 1 of Self-care strategies used by disaster responders after the 2023 earthquake in Turkey and Syria: a mixed methods study,figshare,0,1,0,1,0
10.6084/m9.figshare.27253382.v1,figshare.ars,2024,article-journal,Additional file 1 of Self-care strategies used by disaster responders after the 2023 earthquake in Turkey and Syria: a mixed methods study,figshare,0,1,0,1,0
10.5281/zenodo.13970574,cern.zenodo,2024,article-journal,EIRENE PPP D6.1 - HR development strategy (currently being reviewed by the EC),Zenodo,0,1,0,1,0
10.5281/zenodo.13970573,cern.zenodo,2024,article-journal,EIRENE PPP D6.1 - HR development strategy (currently being reviewed by the EC),Zenodo,0,1,0,0,1
10.5281/zenodo.13970633,cern.zenodo,2024,article-journal,EIRENE PPP D6.2 - Education & Training Strategy (currently being reviewed by the EC),Zenodo,0,1,0,0,1
10.5281/zenodo.13970634,cern.zenodo,2024,article-journal,EIRENE PPP D6.2 - Education & Training Strategy (currently being reviewed by the EC),Zenodo,0,1,0,1,0
10.5281/zenodo.14018452,cern.zenodo,2024,dataset,Raw data and initial rudimentary coding for article on country music and alcohol,Zenodo,0,1,0,0,1
10.5281/zenodo.14018453,cern.zenodo,2024,dataset,Raw data and initial rudimentary coding for article on country music and alcohol,Zenodo,0,1,0,1,0
10.5281/zenodo.14036201,cern.zenodo,2020,article,Live robot dance at the Orebro Feast Concert,Zenodo,0,1,0,0,1
10.5281/zenodo.14036202,cern.zenodo,2020,article,Live robot dance at the Orebro Feast Concert,Zenodo,0,1,0,1,0
10.13140/rg.2.2.18042.71364,rg.rg,2024,article-journal,En studie av hemberedskapsengagemang i kampanj- och kristider,Örebro University,1,0,0,1,0
10.5281/zenodo.14065310,cern.zenodo,2024,article,AI Domain Definition Language (AIDDL) Framework,Zenodo,0,1,0,0,1
10.5281/zenodo.14065311,cern.zenodo,2024,article,AI Domain Definition Language (AIDDL) Framework,Zenodo,0,1,0,1,0
10.6084/m9.figshare.27683723,figshare.ars,2024,article-journal,Additional file 1 of How do patients and healthcare professionals experience foot examinations in diabetes care? – A randomised controlled study of digital foot examinations versus traditional foot examinations,figshare,0,1,0,1,0
10.6084/m9.figshare.27683723.v1,figshare.ars,2024,article-journal,Additional file 1 of How do patients and healthcare professionals experience foot examinations in diabetes care? – A randomised controlled study of digital foot examinations versus traditional foot examinations,figshare,0,1,0,1,0
10.6084/m9.figshare.27683726,figshare.ars,2024,article-journal,Additional file 2 of How do patients and healthcare professionals experience foot examinations in diabetes care? – A randomised controlled study of digital foot examinations versus traditional foot examinations,figshare,0,1,0,1,0
10.6084/m9.figshare.27683726.v1,figshare.ars,2024,article-journal,Additional file 2 of How do patients and healthcare professionals experience foot examinations in diabetes care? – A randomised controlled study of digital foot examinations versus traditional foot examinations,figshare,0,1,0,1,0
10.6084/m9.figshare.27683729,figshare.ars,2024,article-journal,Additional file 3 of How do patients and healthcare professionals experience foot examinations in diabetes care? – A randomised controlled study of digital foot examinations versus traditional foot examinations,figshare,0,1,0,1,0
10.6084/m9.figshare.27683729.v1,figshare.ars,2024,article-journal,Additional file 3 of How do patients and healthcare professionals experience foot examinations in diabetes care? – A randomised controlled study of digital foot examinations versus traditional foot examinations,figshare,0,1,0,1,0
10.6084/m9.figshare.27683732,figshare.ars,2024,article-journal,Additional file 4 of How do patients and healthcare professionals experience foot examinations in diabetes care? – A randomised controlled study of digital foot examinations versus traditional foot examinations,figshare,0,1,0,1,0
10.6084/m9.figshare.27683732.v1,figshare.ars,2024,article-journal,Additional file 4 of How do patients and healthcare professionals experience foot examinations in diabetes care? – A randomised controlled study of digital foot examinations versus traditional foot examinations,figshare,0,1,0,1,0
10.6084/m9.figshare.27683735,figshare.ars,2024,article-journal,Additional file 5 of How do patients and healthcare professionals experience foot examinations in diabetes care? – A randomised controlled study of digital foot examinations versus traditional foot examinations,figshare,0,1,0,1,0
10.6084/m9.figshare.27683735.v1,figshare.ars,2024,article-journal,Additional file 5 of How do patients and healthcare professionals experience foot examinations in diabetes care? – A randomised controlled study of digital foot examinations versus traditional foot examinations,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7536602,figshare.ars,2024,article,How do patients and healthcare professionals experience foot examinations in diabetes care? – A randomised controlled study of digital foot examinations versus traditional foot examinations,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7536602.v1,figshare.ars,2024,article,How do patients and healthcare professionals experience foot examinations in diabetes care? – A randomised controlled study of digital foot examinations versus traditional foot examinations,figshare,0,1,0,1,0
10.6084/m9.figshare.27851335,figshare.ars,2024,article-journal,"Additional file 1 of Regulation, modification, and evolution of remote sign language interpreting in Sweden – a service in progress",figshare,0,1,0,1,0
10.6084/m9.figshare.27851335.v1,figshare.ars,2024,article-journal,"Additional file 1 of Regulation, modification, and evolution of remote sign language interpreting in Sweden – a service in progress",figshare,0,1,0,1,0
10.6084/m9.figshare.27851338,figshare.ars,2024,article-journal,"Additional file 2 of Regulation, modification, and evolution of remote sign language interpreting in Sweden – a service in progress",figshare,0,1,0,1,0
10.6084/m9.figshare.27851338.v1,figshare.ars,2024,article-journal,"Additional file 2 of Regulation, modification, and evolution of remote sign language interpreting in Sweden – a service in progress",figshare,0,1,0,1,0
10.6084/m9.figshare.27851341,figshare.ars,2024,article-journal,"Additional file 3 of Regulation, modification, and evolution of remote sign language interpreting in Sweden – a service in progress",figshare,0,1,0,1,0
10.6084/m9.figshare.27851341.v1,figshare.ars,2024,article-journal,"Additional file 3 of Regulation, modification, and evolution of remote sign language interpreting in Sweden – a service in progress",figshare,0,1,0,1,0
10.6084/m9.figshare.c.7545658,figshare.ars,2024,article,"Regulation, modification, and evolution of remote sign language interpreting in Sweden – a service in progress",figshare,0,1,0,1,0
10.6084/m9.figshare.c.7545658.v1,figshare.ars,2024,article,"Regulation, modification, and evolution of remote sign language interpreting in Sweden – a service in progress",figshare,0,1,0,1,0
10.6084/m9.figshare.27872920,figshare.ars,2024,article-journal,Additional file 1 of A randomized clinical trial of intranasal dexmedetomidine versus inhaled nitrous oxide for procedural sedation and analgesia in children,figshare,0,1,0,1,0
10.6084/m9.figshare.27872920.v1,figshare.ars,2024,article-journal,Additional file 1 of A randomized clinical trial of intranasal dexmedetomidine versus inhaled nitrous oxide for procedural sedation and analgesia in children,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7549822,figshare.ars,2024,article,A randomized clinical trial of intranasal dexmedetomidine versus inhaled nitrous oxide for procedural sedation and analgesia in children,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7549822.v1,figshare.ars,2024,article,A randomized clinical trial of intranasal dexmedetomidine versus inhaled nitrous oxide for procedural sedation and analgesia in children,figshare,0,1,0,1,0
10.5281/zenodo.14202797,cern.zenodo,2017,article,CLiFF-map,Zenodo,0,1,1,0,1
10.5281/zenodo.14202798,cern.zenodo,2017,article,CLiFF-map,Zenodo,0,1,1,1,0
10.6084/m9.figshare.c.7565179,figshare.ars,2024,article,Health problems among disaster responders to the 2023 Turkey-Syria earthquake: a cross-sectional study,figshare,0,1,0,1,0
10.6084/m9.figshare.27937258,figshare.ars,2024,article-journal,Additional file 1 of Health problems among disaster responders to the 2023 Turkey-Syria earthquake: a cross-sectional study,figshare,0,1,0,1,0
10.6084/m9.figshare.27937258.v1,figshare.ars,2024,article-journal,Additional file 1 of Health problems among disaster responders to the 2023 Turkey-Syria earthquake: a cross-sectional study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7565179.v1,figshare.ars,2024,article,Health problems among disaster responders to the 2023 Turkey-Syria earthquake: a cross-sectional study,figshare,0,1,0,1,0
10.6084/m9.figshare.27978244,figshare.ars,2024,article-journal,Additional file 1 of Validation of the Assessment of Rehabilitation Needs Checklist in a Swedish cancer population,figshare,0,1,0,1,0
10.6084/m9.figshare.27978244.v1,figshare.ars,2024,article-journal,Additional file 1 of Validation of the Assessment of Rehabilitation Needs Checklist in a Swedish cancer population,figshare,0,1,0,1,0
10.6084/m9.figshare.27978247,figshare.ars,2024,article-journal,Additional file 2 of Validation of the Assessment of Rehabilitation Needs Checklist in a Swedish cancer population,figshare,0,1,0,1,0
10.6084/m9.figshare.27978247.v1,figshare.ars,2024,article-journal,Additional file 2 of Validation of the Assessment of Rehabilitation Needs Checklist in a Swedish cancer population,figshare,0,1,0,1,0
10.6084/m9.figshare.27978250,figshare.ars,2024,article-journal,Additional file 3 of Validation of the Assessment of Rehabilitation Needs Checklist in a Swedish cancer population,figshare,0,1,0,1,0
10.6084/m9.figshare.27978250.v1,figshare.ars,2024,article-journal,Additional file 3 of Validation of the Assessment of Rehabilitation Needs Checklist in a Swedish cancer population,figshare,0,1,0,1,0
10.6084/m9.figshare.27978253,figshare.ars,2024,article-journal,Additional file 4 of Validation of the Assessment of Rehabilitation Needs Checklist in a Swedish cancer population,figshare,0,1,0,1,0
10.6084/m9.figshare.27978253.v1,figshare.ars,2024,article-journal,Additional file 4 of Validation of the Assessment of Rehabilitation Needs Checklist in a Swedish cancer population,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7573411,figshare.ars,2024,article,Validation of the Assessment of Rehabilitation Needs Checklist in a Swedish cancer population,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7573411.v1,figshare.ars,2024,article,Validation of the Assessment of Rehabilitation Needs Checklist in a Swedish cancer population,figshare,0,1,0,1,0
10.7910/dvn/sic6ky,gdcc.harvard-dv,2024,dataset,Comparative Semi-Presidential Database (CSPD) version 2,Harvard Dataverse,0,1,1,1,0
10.6084/m9.figshare.c.7579189,figshare.ars,2024,article,Tailored internet-delivered cognitive behavior therapy for depression in older adults: a randomized controlled trial,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7579189.v1,figshare.ars,2024,article,Tailored internet-delivered cognitive behavior therapy for depression in older adults: a randomized controlled trial,figshare,0,1,0,1,0
10.6084/m9.figshare.28004818,figshare.ars,2024,article-journal,Additional file 1 of Tailored internet-delivered cognitive behavior therapy for depression in older adults: a randomized controlled trial,figshare,0,1,0,1,0
10.6084/m9.figshare.28004818.v1,figshare.ars,2024,article-journal,Additional file 1 of Tailored internet-delivered cognitive behavior therapy for depression in older adults: a randomized controlled trial,figshare,0,1,0,1,0
10.6084/m9.figshare.28004821,figshare.ars,2024,article-journal,Additional file 2 of Tailored internet-delivered cognitive behavior therapy for depression in older adults: a randomized controlled trial,figshare,0,1,0,1,0
10.6084/m9.figshare.28004821.v1,figshare.ars,2024,article-journal,Additional file 2 of Tailored internet-delivered cognitive behavior therapy for depression in older adults: a randomized controlled trial,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7589137.v1,figshare.ars,2024,article,Swedish translation and content evaluation of the Empowerment Audiology Questionnaire (EmpAQ—15),figshare,0,1,0,1,0
10.6084/m9.figshare.28051027,figshare.ars,2024,article-journal,Additional file 1 of Swedish translation and content evaluation of the Empowerment Audiology Questionnaire (EmpAQ—15),figshare,0,1,0,1,0
10.6084/m9.figshare.28051027.v1,figshare.ars,2024,article-journal,Additional file 1 of Swedish translation and content evaluation of the Empowerment Audiology Questionnaire (EmpAQ—15),figshare,0,1,0,1,0
10.6084/m9.figshare.28051030,figshare.ars,2024,article-journal,Additional file 2 of Swedish translation and content evaluation of the Empowerment Audiology Questionnaire (EmpAQ—15),figshare,0,1,0,1,0
10.6084/m9.figshare.c.7589137,figshare.ars,2024,article,Swedish translation and content evaluation of the Empowerment Audiology Questionnaire (EmpAQ—15),figshare,0,1,0,1,0
10.6084/m9.figshare.28051030.v1,figshare.ars,2024,article-journal,Additional file 2 of Swedish translation and content evaluation of the Empowerment Audiology Questionnaire (EmpAQ—15),figshare,0,1,0,1,0
10.5281/zenodo.14527866,cern.zenodo,2024,article,aiplan4eu/unified-planning: v1.2.0,Zenodo,0,1,0,1,0
10.6084/m9.figshare.c.7609592.v1,figshare.ars,2025,article,Efficacy and cost-effectiveness of an ACT and compassion-based intervention for women with breast cancer: study protocol of two randomised controlled trials {1},figshare,0,1,0,1,0
10.6084/m9.figshare.28136621.v1,figshare.ars,2025,article-journal,Additional file 1 of Efficacy and cost-effectiveness of an ACT and compassion-based intervention for women with breast cancer: study protocol of two randomised controlled trials {1},figshare,0,1,0,1,0
10.6084/m9.figshare.28136624,figshare.ars,2025,article-journal,Additional file 2 of Efficacy and cost-effectiveness of an ACT and compassion-based intervention for women with breast cancer: study protocol of two randomised controlled trials {1},figshare,0,1,0,1,0
10.6084/m9.figshare.28136624.v1,figshare.ars,2025,article-journal,Additional file 2 of Efficacy and cost-effectiveness of an ACT and compassion-based intervention for women with breast cancer: study protocol of two randomised controlled trials {1},figshare,0,1,0,1,0
10.6084/m9.figshare.28136627,figshare.ars,2025,article-journal,Additional file 3 of Efficacy and cost-effectiveness of an ACT and compassion-based intervention for women with breast cancer: study protocol of two randomised controlled trials {1},figshare,0,1,0,1,0
10.6084/m9.figshare.28136627.v1,figshare.ars,2025,article-journal,Additional file 3 of Efficacy and cost-effectiveness of an ACT and compassion-based intervention for women with breast cancer: study protocol of two randomised controlled trials {1},figshare,0,1,0,1,0
10.6084/m9.figshare.28136621,figshare.ars,2025,article-journal,Additional file 1 of Efficacy and cost-effectiveness of an ACT and compassion-based intervention for women with breast cancer: study protocol of two randomised controlled trials {1},figshare,0,1,0,1,0
10.6084/m9.figshare.c.7609592,figshare.ars,2025,article,Efficacy and cost-effectiveness of an ACT and compassion-based intervention for women with breast cancer: study protocol of two randomised controlled trials {1},figshare,0,1,0,1,0
10.6084/m9.figshare.28279700.v1,figshare.ars,2025,article-journal,Additional file 1 of Trust: an essential component in nursing crisis leadership; a hybrid concept analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7642943,figshare.ars,2025,article,Trust: an essential component in nursing crisis leadership; a hybrid concept analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.28279700,figshare.ars,2025,article-journal,Additional file 1 of Trust: an essential component in nursing crisis leadership; a hybrid concept analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7642943.v1,figshare.ars,2025,article,Trust: an essential component in nursing crisis leadership; a hybrid concept analysis,figshare,0,1,0,1,0
10.17196/cls.csclhe/2025/02,snd.chalmers,2025,report,Studenter och kurslitteraturen: En kvantitativ undersökning om akademisk läsning inom högre utbildning,Chalmers University of Technology,0,1,0,1,0
10.6084/m9.figshare.c.7653554,figshare.ars,2025,article,Reliability of nociceptive monitors vs. standard practice during general anesthesia: a prospective observational study,figshare,0,1,0,1,0
10.6084/m9.figshare.28327754,figshare.ars,2025,graphic,Additional file 1 of Reliability of nociceptive monitors vs. standard practice during general anesthesia: a prospective observational study,figshare,0,1,0,1,0
10.6084/m9.figshare.28327754.v1,figshare.ars,2025,graphic,Additional file 1 of Reliability of nociceptive monitors vs. standard practice during general anesthesia: a prospective observational study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7653554.v1,figshare.ars,2025,article,Reliability of nociceptive monitors vs. standard practice during general anesthesia: a prospective observational study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7656410,figshare.ars,2025,article,Does the “state of disaster” response have a downside? Hospital incident command group leaders’ experiences of a terrorist-induced major incident: a qualitative study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7656410.v1,figshare.ars,2025,article,Does the “state of disaster” response have a downside? Hospital incident command group leaders’ experiences of a terrorist-induced major incident: a qualitative study,figshare,0,1,0,1,0
10.6084/m9.figshare.28340822,figshare.ars,2025,article-journal,Additional file 1 of Does the “state of disaster” response have a downside? Hospital incident command group leaders’ experiences of a terrorist-induced major incident: a qualitative study,figshare,0,1,0,1,0
10.6084/m9.figshare.28340822.v1,figshare.ars,2025,article-journal,Additional file 1 of Does the “state of disaster” response have a downside? Hospital incident command group leaders’ experiences of a terrorist-induced major incident: a qualitative study,figshare,0,1,0,1,0
10.6084/m9.figshare.28406233.v1,figshare.ars,2025,article-journal,Additional file 1 of Effect of alcohol consumption on oncological treatment effectiveness and toxicity in patients with cancer: a systematic review and meta-analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.28406233,figshare.ars,2025,article-journal,Additional file 1 of Effect of alcohol consumption on oncological treatment effectiveness and toxicity in patients with cancer: a systematic review and meta-analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7671073.v1,figshare.ars,2025,article,Effect of alcohol consumption on oncological treatment effectiveness and toxicity in patients with cancer: a systematic review and meta-analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7671073,figshare.ars,2025,article,Effect of alcohol consumption on oncological treatment effectiveness and toxicity in patients with cancer: a systematic review and meta-analysis,figshare,0,1,0,1,0
10.13140/rg.2.2.25562.04804,rg.rg,2025,article-journal,Revisiting Cultures of Inscription: Digital Pencils in Swedish Compulsory Schools,Örebro University,1,0,0,1,0
10.6084/m9.figshare.28545193,figshare.ars,2025,article-journal,Additional file 1 of Disproportionately raised risk of adverse outcomes in patients with COPD and comorbid type 2 diabetes or depression: Swedish register-based cohort study,figshare,0,1,0,1,0
10.6084/m9.figshare.28545193.v1,figshare.ars,2025,article-journal,Additional file 1 of Disproportionately raised risk of adverse outcomes in patients with COPD and comorbid type 2 diabetes or depression: Swedish register-based cohort study,figshare,0,1,0,1,0
10.6084/m9.figshare.28545196,figshare.ars,2025,article-journal,Additional file 2 of Disproportionately raised risk of adverse outcomes in patients with COPD and comorbid type 2 diabetes or depression: Swedish register-based cohort study,figshare,0,1,0,1,0
10.6084/m9.figshare.28545196.v1,figshare.ars,2025,article-journal,Additional file 2 of Disproportionately raised risk of adverse outcomes in patients with COPD and comorbid type 2 diabetes or depression: Swedish register-based cohort study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7706113,figshare.ars,2025,article,Disproportionately raised risk of adverse outcomes in patients with COPD and comorbid type 2 diabetes or depression: Swedish register-based cohort study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7706113.v1,figshare.ars,2025,article,Disproportionately raised risk of adverse outcomes in patients with COPD and comorbid type 2 diabetes or depression: Swedish register-based cohort study,figshare,0,1,0,1,0
10.5281/zenodo.15006056,cern.zenodo,2025,article,ACCTING Factsheet: Resisting a narrow vision of public interest,Zenodo,0,1,0,1,0
10.5281/zenodo.15006055,cern.zenodo,2025,article,ACCTING Factsheet: Resisting a narrow vision of public interest,Zenodo,0,1,0,0,1
10.5281/zenodo.15006314,cern.zenodo,2025,article,ACCTING Factsheet: Transformative resistance for a just and inclusive European Green Deal,Zenodo,0,1,0,1,0
10.5281/zenodo.15006313,cern.zenodo,2025,article,ACCTING Factsheet: Transformative resistance for a just and inclusive European Green Deal,Zenodo,0,1,0,0,1
10.5281/zenodo.15011133,cern.zenodo,2025,article,ACCTING Factsheet: Afet yönetimi ve doğa  korumada yerli ve yerel  bilgiye değer vermek,Zenodo,0,1,0,0,1
10.5281/zenodo.15011134,cern.zenodo,2025,article,ACCTING Factsheet: Afet yönetimi ve doğa  korumada yerli ve yerel  bilgiye değer vermek,Zenodo,0,1,0,1,0
10.6084/m9.figshare.28594215,figshare.ars,2025,article-journal,Additional file 1 of Diagnostic accuracy of an antigen-based point-of-care test versus nucleic acid amplification testing for genital trichomoniasis among pregnant women attending antenatal care facilities in Zambia,figshare,0,1,0,1,0
10.6084/m9.figshare.28594215.v1,figshare.ars,2025,article-journal,Additional file 1 of Diagnostic accuracy of an antigen-based point-of-care test versus nucleic acid amplification testing for genital trichomoniasis among pregnant women attending antenatal care facilities in Zambia,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7719285.v1,figshare.ars,2025,article,Diagnostic accuracy of an antigen-based point-of-care test versus nucleic acid amplification testing for genital trichomoniasis among pregnant women attending antenatal care facilities in Zambia,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7719285,figshare.ars,2025,article,Diagnostic accuracy of an antigen-based point-of-care test versus nucleic acid amplification testing for genital trichomoniasis among pregnant women attending antenatal care facilities in Zambia,figshare,0,1,0,1,0
10.5281/zenodo.15052556,cern.zenodo,2025,report,Från åskådare till omskapare i arbetet mot sexuella trakasserier på arbetsplatser,Örebro University,1,1,0,0,1
10.5281/zenodo.15052557,cern.zenodo,2025,report,Från åskådare till omskapare i arbetet mot sexuella trakasserier på arbetsplatser,Örebro University,1,1,0,1,0
10.5281/zenodo.15053869,cern.zenodo,2025,report,Från åskådare till omskapare i arbetet mot sexuella trakasserier på arbetsplatser,Örebro University,1,1,0,1,0
10.5281/zenodo.15058049,cern.zenodo,2024,article-journal,Operational Guidelines and Recommendations - 1st Cycle,Zenodo,0,1,0,0,1
10.5281/zenodo.15058050,cern.zenodo,2024,article-journal,Operational Guidelines and Recommendations - 1st Cycle,Zenodo,0,1,0,1,0
10.5281/zenodo.15058118,cern.zenodo,2025,article-journal,Operational guidelines and  recommendations for an  Inclusive European Green Deal – 2nd Cycle,Zenodo,0,1,0,0,1
10.5281/zenodo.15058119,cern.zenodo,2025,article-journal,Operational guidelines and  recommendations for an  Inclusive European Green Deal – 2nd Cycle,Zenodo,0,1,0,1,0
10.5281/zenodo.15063915,cern.zenodo,2025,article,PYED: Exact diagonalization for finite quantum systems,Zenodo,0,1,1,0,1
10.5281/zenodo.15063916,cern.zenodo,2025,article,PYED: Exact diagonalization for finite quantum systems,Zenodo,0,1,1,1,0
10.6084/m9.figshare.28712063,figshare.ars,2025,article-journal,Additional file 1 of Fight or flight—intensive care nurses’ decisions to resign following the COVID-19 pandemic: a phenomenological hermeneutical study,figshare,0,1,0,1,0
10.6084/m9.figshare.28712063.v1,figshare.ars,2025,article-journal,Additional file 1 of Fight or flight—intensive care nurses’ decisions to resign following the COVID-19 pandemic: a phenomenological hermeneutical study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7749239.v1,figshare.ars,2025,article,Fight or flight—intensive care nurses’ decisions to resign following the COVID-19 pandemic: a phenomenological hermeneutical study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7749239,figshare.ars,2025,article,Fight or flight—intensive care nurses’ decisions to resign following the COVID-19 pandemic: a phenomenological hermeneutical study,figshare,0,1,0,1,0
10.5281/zenodo.15132328,cern.zenodo,2025,article,TRIQS/solid_dmft: Version 3.3.2,Zenodo,0,1,0,1,0
10.6084/m9.figshare.28750829,figshare.ars,2025,article-journal,Additional file 1 of Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.28750829.v1,figshare.ars,2025,article-journal,Additional file 1 of Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.28750832,figshare.ars,2025,article-journal,Additional file 2 of Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.28750832.v1,figshare.ars,2025,article-journal,Additional file 2 of Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.28750835,figshare.ars,2025,dataset,Additional file 3 of Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.28750835.v1,figshare.ars,2025,dataset,Additional file 3 of Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.28750838,figshare.ars,2025,dataset,Additional file 4 of Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.28750838.v1,figshare.ars,2025,dataset,Additional file 4 of Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.28750841,figshare.ars,2025,dataset,Additional file 5 of Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.28750841.v1,figshare.ars,2025,dataset,Additional file 5 of Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
